Electricity.Timestep,Time,HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh],HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh],HH1 - Garden - Hedge Trimmer / Bosch AHS 550-24 ST [kWh],HH1 - Garden - Atika LH 2500 G [kWh],HH1 - Garden - Lawn Mower / Sabo 32-EL [kWh],HH1 - Kitchen - Washing Machine / Bosch WAE 28143 [kWh],HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].1,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].2,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].3
13140,1/10/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029899982238924,0
13200,1/10/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029126642677212,0
13260,1/10/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029620175055087,0
13320,1/10/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029961858771142,0
13380,1/10/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030314744673892,0
13440,1/10/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030210405342834,0
13500,1/10/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.915773100801574,0.0,0.0,0,0.0029497797331829,0
13560,1/10/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.242423918490938,0.0,0.0,0,0.0030696963407195,0
13620,1/10/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0708341413087423,0.0,0.0,0,0.0030165716384882,0
13680,1/10/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030143039460074,0
13740,1/10/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030015738917749,0
13800,1/10/2016 14:00,0.0,0.917225605249113,0.0,0.0,0.0,0.538170982233615,0.0,0.0,0,0.0029718220919366,0
13860,1/10/2016 15:00,0.0,0.753272590578716,0.0,0.0,0.0,0.100364333878192,0.0,0.0,0,0.0029656103412482,0
13920,1/10/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0916660800751289,0.0,0.0,0,0.0030142830562401,0
13980,1/10/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029730333624134,0
14040,1/10/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030541311636892,0
14100,1/10/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029937334532855,0
14160,1/10/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029709919353468,0
14220,1/10/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030516943255222,0
14280,1/10/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030997810260964,0
14340,1/10/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030481019869881,0
14400,1/11/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029621006825334,0
14460,1/11/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002983913838444,0
14520,1/11/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029811456946071,0
14580,1/11/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030372486487937,0
14640,1/11/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030097965894652,0
14700,1/11/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030577648260973,0
14760,1/11/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.351501446329633,0.0,0,0.0029416450687057,0
14820,1/11/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030121517984723,0
14880,1/11/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029824634091341,0
14940,1/11/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003072078690599,0
15000,1/11/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030490827649241,0
15060,1/11/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029702502790412,0
15120,1/11/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002995186856069,0
15180,1/11/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002951881739228,0
15240,1/11/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029610138809933,0
15300,1/11/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030690499736753,0
15360,1/11/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029006265494913,0
15420,1/11/2016 17:00,0.626630401200273,0.384448138944636,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029866146315613,0
15480,1/11/2016 18:00,0.373186029480874,0.82749318186118,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030260277724501,0
15540,1/11/2016 19:00,0.147748976726776,0.164576999422035,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030014537287173,0
15600,1/11/2016 20:00,0.0048496559453551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029560511887593,0
15660,1/11/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030174601067887,0
15720,1/11/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030011957425915,0
15780,1/11/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029981369479822,0
15840,1/12/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030433705979886,0
15900,1/12/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030260999356738,0
15960,1/12/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030243069844281,0
16020,1/12/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030034611489878,0
16080,1/12/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029694754081143,0
16140,1/12/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030418624668331,0
16200,1/12/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030331786805811,0
16260,1/12/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029977746091174,0
16320,1/12/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030214988098695,0
16380,1/12/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029163608725543,0
16440,1/12/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029547017611335,0
16500,1/12/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003045841173751,0
16560,1/12/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003022806927633,0
16620,1/12/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030162432879245,0
16680,1/12/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003022134989325,0
16740,1/12/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030350299158101,0
16800,1/12/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029904352586497,0
16860,1/12/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0844224005838117,0.0,0,0.0030072955581794,0
16920,1/12/2016 18:00,0.0172544857357923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002915613699084,0
16980,1/12/2016 19:00,0.860736972513661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030637379962905,0
17040,1/12/2016 20:00,0.150956485863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030861415994936,0
17100,1/12/2016 21:00,0.0050111101830601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030271598292653,0
17160,1/12/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029769007265081,0
17220,1/12/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029988784273566,0
17280,1/13/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029706202940147,0
17340,1/13/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030176931700325,0
17400,1/13/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029607523058927,0
17460,1/13/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030117022490909,0
17520,1/13/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030025762054272,0
17580,1/13/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003002246011228,0
17640,1/13/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030417216363073,0
17700,1/13/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029755145430773,0
17760,1/13/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030601219792308,0
17820,1/13/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003031018572651,0
17880,1/13/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029781539218736,0
17940,1/13/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030361139164035,0
18000,1/13/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00297875307889,0
18060,1/13/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002995380304833,0
18120,1/13/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030265241771207,0
18180,1/13/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029732315385641,0
18240,1/13/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030556228060882,0
18300,1/13/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029728950781229,0
18360,1/13/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.498036060945612,0.0,0.0,0,0.0029597268393775,0
18420,1/13/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.104992021645678,0.0,0.0,0,0.0029728447485021,0
18480,1/13/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029391528023802,0
18540,1/13/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030182246987941,0
18600,1/13/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029662755187983,0
18660,1/13/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00296776803092,0
18720,1/14/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030569911020507,0
18780,1/14/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030543166778502,0
18840,1/14/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029564506472043,0
18900,1/14/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029737438393775,0
18960,1/14/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029600320268377,0
19020,1/14/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003042294359465,0
19080,1/14/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030396093197917,0
19140,1/14/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029578748047121,0
19200,1/14/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030192005247269,0
19260,1/14/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00305338812464,0
19320,1/14/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029606881371751,0
19380,1/14/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029496918573661,0
19440,1/14/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030202739320889,0
19500,1/14/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029638552122611,0
19560,1/14/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030186223168702,0
19620,1/14/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029986941794015,0
19680,1/14/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029606866020564,0
19740,1/14/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030487358733545,0
19800,1/14/2016 18:00,0.455888507129235,0.777761413297027,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030201336905273,0
19860,1/14/2016 19:00,0.435288815874317,0.800375435440534,0.0,0.0,0.0,0.0,0.0677269184328815,0.0,0,0.0030196988291845,0
19920,1/14/2016 20:00,0.180209174426229,0.131172458671786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030238432197501,0
19980,1/14/2016 21:00,0.0035269688606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029698053981137,0
20040,1/14/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030086936646669,0
20100,1/14/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029574367042355,0
20160,1/15/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030081065081146,0
20220,1/15/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030334367587964,0
20280,1/15/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030141786365187,0
20340,1/15/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030159089355327,0
20400,1/15/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002996208945653,0
20460,1/15/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029615746403215,0
20520,1/15/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003013944195192,0
20580,1/15/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030566868032803,0
20640,1/15/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030242895294343,0
20700,1/15/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029992554242905,0
20760,1/15/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029540519852284,0
20820,1/15/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030378065708033,0
20880,1/15/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030144828820181,0
20940,1/15/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030109977971378,0
21000,1/15/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029807266626786,0
21060,1/15/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029990966260148,0
21120,1/15/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029609647892126,0
21180,1/15/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029909796685908,0
21240,1/15/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030460273351137,0
21300,1/15/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030457326142074,0
21360,1/15/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030107348885386,0
21420,1/15/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030511136508951,0
21480,1/15/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029815183938171,0
21540,1/15/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030311683278419,0
21600,1/16/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029528284739797,0
21660,1/16/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029576038737558,0
21720,1/16/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030117794319448,0
21780,1/16/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030446285769254,0
21840,1/16/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029840442677704,0
21900,1/16/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030668728190389,0
21960,1/16/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030344676443042,0
22020,1/16/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030151644547197,0
22080,1/16/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.566974472273167,0.0,0.0,0,0.0030137706389832,0
22140,1/16/2016 09:00,0.335053919779508,0.0,0.0,0.0,0.0,0.113278007894939,0.0,0.0,0,0.0030805327567505,0
22200,1/16/2016 10:00,0.564305900245901,0.116838578641881,0.0,0.0,0.0,0.0446993231844783,0.0,0.0,0,0.0030057894553626,0
22260,1/16/2016 11:00,0.148272522538251,0.867453799289363,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029950402599148,0
22320,1/16/2016 12:00,0.004700000057377,0.528087859459376,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030192617812497,0
22380,1/16/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029724650803385,0
22440,1/16/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150564050266287,0,0.0015074474539555,0
22500,1/16/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.166417828774249,0.0292922655228553,0,0.0,0
22560,1/16/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.178317195794282,0.0225448346606883,0,0.0008233041671344,0
22620,1/16/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029805106321864,0
22680,1/16/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029163056109909,0
22740,1/16/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030070518867873,0
22800,1/16/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030251002180512,0
22860,1/16/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029752899222698,0
22920,1/16/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029823738080666,0
22980,1/16/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029793001980917,0
23040,1/17/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030133594740173,0
23100,1/17/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00305283322029,0
23160,1/17/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029751031142738,0
23220,1/17/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029954981897554,0
23280,1/17/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030192621363054,0
23340,1/17/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030181955683963,0
23400,1/17/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030186140482944,0
23460,1/17/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029489796521664,0
23520,1/17/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029761029823058,0
23580,1/17/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030610417939031,0
23640,1/17/2016 10:00,0.921390110435246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029683223511613,0
23700,1/17/2016 11:00,0.0270796397431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029434099125255,0
23760,1/17/2016 12:00,0.139660942008197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030634245934033,0
23820,1/17/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029610359608764,0
23880,1/17/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030187897673574,0
23940,1/17/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030214215991568,0
24000,1/17/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029969277449323,0
24060,1/17/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030234128531402,0
24120,1/17/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030135807502787,0
24180,1/17/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029991254884546,0
24240,1/17/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030328029690578,0
24300,1/17/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029937413576317,0
24360,1/17/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002998680262544,0
24420,1/17/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029934895557219,0
24480,1/18/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002952851263412,0
24540,1/18/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030009333199221,0
24600,1/18/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030402569149829,0
24660,1/18/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029836018763608,0
24720,1/18/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030059748846722,0
24780,1/18/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029731543081875,0
24840,1/18/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029187205744257,0
24900,1/18/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029447319642238,0
24960,1/18/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029702043325646,0
25020,1/18/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030359436970119,0
25080,1/18/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029295952795613,0
25140,1/18/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029710846648647,0
25200,1/18/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029418437420385,0
25260,1/18/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030131130552549,0
25320,1/18/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030244674125457,0
25380,1/18/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002998398910743,0
25440,1/18/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030342642738196,0
25500,1/18/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0674898901774975,0.0,0,0.0029756783001704,0
25560,1/18/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029603627086852,0
25620,1/18/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002928908499864,0
25680,1/18/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003069875035678,0
25740,1/18/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002983196925128,0
25800,1/18/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029742127826722,0
25860,1/18/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029416680379449,0
25920,1/19/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029262443308287,0
25980,1/19/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030559821233216,0
26040,1/19/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029916877115346,0
26100,1/19/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00296522106719,0
26160,1/19/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029858225636069,0
26220,1/19/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030064694616297,0
26280,1/19/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030037705519912,0
26340,1/19/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030333506070161,0
26400,1/19/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030640431320209,0
26460,1/19/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029266885593552,0
26520,1/19/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030314545968106,0
26580,1/19/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030066386748657,0
26640,1/19/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029731217921899,0
26700,1/19/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030380791451099,0
