Latitude (decimal degrees):	45.045
Longitude (decimal degrees):	7.636
Elevation (m):	262
Radiation database:	PVGIS-SARAH3


Slope: 41 deg. (optimum)
Azimuth: -1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	31.8
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20191104:2010,0.0,0.0,0.0,0.0,0.0,10.56,0.83,0.0
20191104:2110,0.0,0.0,0.0,0.0,0.0,9.08,1.1,0.0
20191104:2210,0.0,0.0,0.0,0.0,0.0,8.23,1.31,0.0
20191104:2310,0.0,0.0,0.0,0.0,0.0,8.56,1.17,0.0
20191105:0010,0.0,0.0,0.0,0.0,0.0,8.89,0.97,0.0
20191105:0110,0.0,0.0,0.0,0.0,0.0,9.33,0.62,0.0
20191105:0210,0.0,0.0,0.0,0.0,0.0,9.47,0.48,0.0
20191105:0310,0.0,0.0,0.0,0.0,0.0,9.73,0.21,0.0
20191105:0410,0.0,0.0,0.0,0.0,0.0,9.68,0.07,0.0
20191105:0510,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0
20191105:0610,0.0,0.0,0.0,0.0,0.0,9.35,0.34,0.0
20191105:0710,8303.58,252.87,67.01,2.81,8.24,8.21,0.34,0.0
20191105:0810,15172.37,477.29,98.24,6.47,16.58,8.9,0.07,0.0
20191105:0910,19474.81,638.62,119.55,9.4,23.27,10.85,0.21,0.0
20191105:1010,22275.16,753.89,127.37,11.37,27.69,12.22,0.62,0.0
20191105:1110,23098.76,783.86,133.86,12.03,29.33,13.13,0.9,0.0
20191105:1210,9251.0,122.22,228.59,7.13,27.94,13.69,1.03,0.0
20191105:1310,10632.76,196.16,206.03,6.91,23.72,13.62,1.03,0.0
20191105:1410,10719.44,257.25,150.22,5.61,17.2,13.63,0.9,0.0
20191105:1510,5905.5,154.37,81.03,2.66,8.97,13.4,0.48,0.0
20191105:1610,0.0,0.0,0.0,0.0,0.0,12.58,0.41,0.0
20191105:1710,0.0,0.0,0.0,0.0,0.0,10.23,1.03,0.0
20191105:1810,0.0,0.0,0.0,0.0,0.0,8.41,1.31,0.0
20191105:1910,0.0,0.0,0.0,0.0,0.0,8.96,1.24,0.0
20191105:2010,0.0,0.0,0.0,0.0,0.0,9.04,1.1,0.0
20191105:2110,0.0,0.0,0.0,0.0,0.0,8.75,0.97,0.0
20191105:2210,0.0,0.0,0.0,0.0,0.0,6.62,1.38,0.0
20191105:2310,0.0,0.0,0.0,0.0,0.0,6.81,1.1,0.0
20191106:0010,0.0,0.0,0.0,0.0,0.0,6.32,1.17,0.0
20191106:0110,0.0,0.0,0.0,0.0,0.0,5.91,1.24,0.0
20191106:0210,0.0,0.0,0.0,0.0,0.0,5.81,1.03,0.0
20191106:0310,0.0,0.0,0.0,0.0,0.0,5.88,0.9,0.0
20191106:0410,0.0,0.0,0.0,0.0,0.0,5.04,1.38,0.0
20191106:0510,0.0,0.0,0.0,0.0,0.0,4.91,1.45,0.0
20191106:0610,0.0,0.0,0.0,0.0,0.0,4.89,1.31,0.0
20191106:0710,5374.96,134.89,72.78,2.25,7.99,5.08,1.24,0.0
20191106:0810,11763.06,292.09,142.63,5.54,16.31,7.68,0.97,0.0
20191106:0910,11343.96,219.74,205.17,6.96,22.98,10.25,0.41,0.0
20191106:1010,6617.65,53.16,200.23,5.91,27.39,11.61,0.34,0.0
20191106:1110,13390.56,251.65,256.74,8.79,29.02,12.6,0.55,0.0
20191106:1210,6683.06,54.75,202.3,5.98,27.64,13.29,0.76,0.0
20191106:1310,9935.84,171.44,204.49,6.66,23.45,13.39,0.97,0.0
20191106:1410,4762.82,58.89,129.14,3.86,16.95,13.36,1.1,0.0
20191106:1510,3289.3,66.88,70.67,2.07,8.74,12.91,0.97,0.0
20191106:1610,0.0,0.0,0.0,0.0,0.0,11.66,0.97,0.0
20191106:1710,0.0,0.0,0.0,0.0,0.0,11.28,0.69,0.0
20191106:1810,0.0,0.0,0.0,0.0,0.0,10.66,0.21,0.0
20191106:1910,0.0,0.0,0.0,0.0,0.0,9.47,0.34,0.0
20191106:2010,0.0,0.0,0.0,0.0,0.0,9.03,0.55,0.0
20191106:2110,0.0,0.0,0.0,0.0,0.0,7.5,1.1,0.0
20191106:2210,0.0,0.0,0.0,0.0,0.0,5.83,1.17,0.0
20191106:2310,0.0,0.0,0.0,0.0,0.0,5.33,1.1,0.0
20191107:0010,0.0,0.0,0.0,0.0,0.0,4.53,1.24,0.0
20191107:0110,0.0,0.0,0.0,0.0,0.0,4.06,1.31,0.0
20191107:0210,0.0,0.0,0.0,0.0,0.0,3.44,1.31,0.0
20191107:0310,0.0,0.0,0.0,0.0,0.0,2.72,1.45,0.0
20191107:0410,0.0,0.0,0.0,0.0,0.0,2.3,1.45,0.0
20191107:0510,0.0,0.0,0.0,0.0,0.0,2.64,1.38,0.0
20191107:0610,0.0,0.0,0.0,0.0,0.0,3.47,1.1,0.0
20191107:0710,2870.2,57.52,60.56,1.73,7.74,4.33,1.17,0.0
20191107:0810,3630.3,33.16,109.79,3.2,16.05,5.87,1.1,0.0
20191107:0910,1647.51,0.0,73.69,2.05,22.7,6.61,1.1,0.0
20191107:1010,2331.4,0.0,98.25,2.73,27.1,7.03,1.1,0.0
20191107:1110,1957.7,0.0,85.09,2.37,28.73,7.36,0.97,0.0
20191107:1210,2300.92,0.0,97.37,2.71,27.35,7.44,0.9,0.0
20191107:1310,1399.22,0.0,64.92,1.81,23.18,7.56,0.9,0.0
20191107:1410,1809.75,2.29,77.55,2.17,16.7,7.56,0.83,0.0
20191107:1510,618.17,0.0,35.09,0.98,8.52,7.46,0.69,0.0
20191107:1610,0.0,0.0,0.0,0.0,0.0,7.26,0.9,0.0
20191107:1710,0.0,0.0,0.0,0.0,0.0,7.12,1.03,0.0
20191107:1810,0.0,0.0,0.0,0.0,0.0,7.06,0.97,0.0
20191107:1910,0.0,0.0,0.0,0.0,0.0,6.91,0.97,0.0
20191107:2010,0.0,0.0,0.0,0.0,0.0,6.77,0.9,0.0
20191107:2110,0.0,0.0,0.0,0.0,0.0,6.58,0.9,0.0
20191107:2210,0.0,0.0,0.0,0.0,0.0,6.41,0.9,0.0
20191107:2310,0.0,0.0,0.0,0.0,0.0,6.28,0.76,0.0
20191108:0010,0.0,0.0,0.0,0.0,0.0,6.24,0.76,0.0
20191108:0110,0.0,0.0,0.0,0.0,0.0,6.2,0.69,0.0
20191108:0210,0.0,0.0,0.0,0.0,0.0,6.22,0.48,0.0
20191108:0310,0.0,0.0,0.0,0.0,0.0,6.24,0.55,0.0
20191108:0410,0.0,0.0,0.0,0.0,0.0,6.26,0.62,0.0
20191108:0510,0.0,0.0,0.0,0.0,0.0,6.4,0.62,0.0
20191108:0610,0.0,0.0,0.0,0.0,0.0,6.6,0.34,0.0
20191108:0710,91.76,0.0,11.4,0.32,7.5,6.27,0.62,0.0
20191108:0810,307.02,0.0,21.93,0.61,15.79,7.04,0.41,0.0
20191108:0910,1491.3,0.0,68.43,1.9,22.42,7.93,0.48,0.0
20191108:1010,13188.32,250.06,238.78,8.18,26.81,9.01,1.03,0.0
20191108:1110,13885.54,263.33,252.85,8.71,28.43,9.6,1.17,0.0
20191108:1210,12821.6,236.36,240.76,8.15,27.07,9.94,1.03,0.0
20191108:1310,14246.22,330.46,200.98,7.71,22.91,10.12,1.17,0.0
20191108:1410,4633.6,55.73,125.01,3.71,16.46,10.16,1.38,0.0
20191108:1510,1519.56,19.14,51.4,1.46,8.3,9.65,1.17,0.0
20191108:1610,0.0,0.0,0.0,0.0,0.0,9.2,0.76,0.0
20191108:1710,0.0,0.0,0.0,0.0,0.0,8.92,0.69,0.0
20191108:1810,0.0,0.0,0.0,0.0,0.0,8.45,0.83,0.0
20191108:1910,0.0,0.0,0.0,0.0,0.0,8.15,0.76,0.0
20191108:2010,0.0,0.0,0.0,0.0,0.0,8.15,0.83,0.0
20191108:2110,0.0,0.0,0.0,0.0,0.0,8.24,0.55,0.0
20191108:2210,0.0,0.0,0.0,0.0,0.0,7.94,0.76,0.0
20191108:2310,0.0,0.0,0.0,0.0,0.0,6.44,1.17,0.0
20191109:0010,0.0,0.0,0.0,0.0,0.0,5.79,1.24,0.0
20191109:0110,0.0,0.0,0.0,0.0,0.0,4.89,1.24,0.0
20191109:0210,0.0,0.0,0.0,0.0,0.0,3.66,1.66,0.0
20191109:0310,0.0,0.0,0.0,0.0,0.0,3.01,1.86,0.0
20191109:0410,0.0,0.0,0.0,0.0,0.0,2.82,1.86,0.0
20191109:0510,0.0,0.0,0.0,0.0,0.0,2.54,1.79,0.0
20191109:0610,0.0,0.0,0.0,0.0,0.0,2.19,1.59,0.0
20191109:0710,7031.67,193.7,70.45,2.29,7.26,2.31,1.52,0.0
20191109:0810,11682.41,282.27,141.43,5.27,15.53,4.23,1.31,0.0
20191109:0910,17518.06,475.68,175.67,8.35,22.14,6.65,0.97,0.0
20191109:1010,22675.53,760.21,131.19,11.16,26.52,8.81,0.28,0.0
20191109:1110,23818.22,825.61,123.62,12.01,28.14,10.35,0.41,0.0
20191109:1210,23021.61,786.68,122.28,11.4,26.79,11.14,0.69,0.0
20191109:1310,20014.25,652.25,120.93,9.37,22.66,11.48,0.9,0.0
20191109:1410,14886.62,451.38,112.18,6.32,16.23,11.45,1.03,0.0
20191109:1510,7762.88,228.78,73.38,2.71,8.09,10.91,0.83,0.0
20191109:1610,0.0,0.0,0.0,0.0,0.0,9.52,0.69,0.0
20191109:1710,0.0,0.0,0.0,0.0,0.0,9.04,0.69,0.0
20191109:1810,0.0,0.0,0.0,0.0,0.0,8.43,0.9,0.0
20191109:1910,0.0,0.0,0.0,0.0,0.0,8.84,0.9,0.0
20191109:2010,0.0,0.0,0.0,0.0,0.0,7.05,1.17,0.0
20191109:2110,0.0,0.0,0.0,0.0,0.0,6.3,1.31,0.0
20191109:2210,0.0,0.0,0.0,0.0,0.0,6.24,1.31,0.0
20191109:2310,0.0,0.0,0.0,0.0,0.0,5.83,1.31,0.0
20191110:0010,0.0,0.0,0.0,0.0,0.0,5.58,1.31,0.0
20191110:0110,0.0,0.0,0.0,0.0,0.0,5.68,1.31,0.0
20191110:0210,0.0,0.0,0.0,0.0,0.0,5.82,1.24,0.0
20191110:0310,0.0,0.0,0.0,0.0,0.0,5.91,1.17,0.0
20191110:0410,0.0,0.0,0.0,0.0,0.0,5.92,1.1,0.0
20191110:0510,0.0,0.0,0.0,0.0,0.0,6.0,1.03,0.0
20191110:0610,0.0,0.0,0.0,0.0,0.0,5.95,1.1,0.0
20191110:0710,159.07,0.0,14.91,0.41,7.01,6.05,0.55,0.0
20191110:0810,2638.42,14.8,94.26,2.69,15.27,6.62,0.21,0.0
20191110:0910,2496.82,0.0,104.39,2.9,21.87,7.18,0.07,0.0
20191110:1010,10810.56,172.76,228.4,7.32,26.23,7.75,0.14,0.0
20191110:1110,6664.32,49.87,201.25,5.91,27.86,7.91,0.21,0.0
20191110:1210,5757.54,36.31,183.14,5.32,26.52,8.37,0.28,0.0
20191110:1310,4796.79,31.74,154.16,4.47,22.4,8.86,0.41,0.0
20191110:1410,4147.82,45.22,118.2,3.47,16.0,9.0,0.34,0.0
20191110:1510,2248.85,40.19,57.44,1.64,7.88,8.75,0.21,0.0
20191110:1610,0.0,0.0,0.0,0.0,0.0,8.12,0.62,0.0
20191110:1710,0.0,0.0,0.0,0.0,0.0,6.97,0.97,0.0
20191110:1810,0.0,0.0,0.0,0.0,0.0,5.87,1.24,0.0
20191110:1910,0.0,0.0,0.0,0.0,0.0,8.07,0.83,0.0
20191110:2010,0.0,0.0,0.0,0.0,0.0,7.08,1.03,0.0
20191110:2110,0.0,0.0,0.0,0.0,0.0,6.34,1.03,0.0
20191110:2210,0.0,0.0,0.0,0.0,0.0,5.36,1.17,0.0
20191110:2310,0.0,0.0,0.0,0.0,0.0,4.36,1.24,0.0
20191111:0010,0.0,0.0,0.0,0.0,0.0,4.15,1.1,0.0
20191111:0110,0.0,0.0,0.0,0.0,0.0,3.55,1.17,0.0
20191111:0210,0.0,0.0,0.0,0.0,0.0,3.34,1.24,0.0
20191111:0310,0.0,0.0,0.0,0.0,0.0,3.29,1.38,0.0
20191111:0410,0.0,0.0,0.0,0.0,0.0,3.27,1.45,0.0
20191111:0510,0.0,0.0,0.0,0.0,0.0,3.38,1.38,0.0
20191111:0610,0.0,0.0,0.0,0.0,0.0,3.31,1.38,0.0
20191111:0710,2524.44,53.4,52.59,1.46,6.77,4.01,0.9,0.0
20191111:0810,3304.54,30.01,101.25,2.93,15.01,4.97,0.9,0.0
20191111:0910,1190.31,0.0,57.02,1.59,21.6,6.84,0.62,0.0
20191111:1010,5715.64,36.88,179.81,5.22,25.95,7.11,0.34,0.0
20191111:1110,4164.33,8.04,154.95,4.37,27.58,7.19,0.0,0.0
20191111:1210,2300.92,0.0,97.37,2.71,26.25,7.05,0.14,0.0
20191111:1310,2795.59,2.14,112.64,3.15,22.16,6.93,0.21,0.0
20191111:1410,0.0,0.0,0.0,0.0,0.0,6.75,0.14,0.0
20191111:1510,2518.73,48.04,58.5,1.66,7.68,6.54,0.55,0.0
20191111:1610,0.0,0.0,0.0,0.0,0.0,6.16,0.55,0.0
20191111:1710,0.0,0.0,0.0,0.0,0.0,5.79,0.41,0.0
20191111:1810,0.0,0.0,0.0,0.0,0.0,5.71,0.34,0.0
20191111:1910,0.0,0.0,0.0,0.0,0.0,5.19,0.48,0.0
20191111:2010,0.0,0.0,0.0,0.0,0.0,5.13,0.62,0.0
20191111:2110,0.0,0.0,0.0,0.0,0.0,4.87,0.69,0.0
20191111:2210,0.0,0.0,0.0,0.0,0.0,4.28,0.62,0.0
20191111:2310,0.0,0.0,0.0,0.0,0.0,4.04,0.48,0.0
20191112:0010,0.0,0.0,0.0,0.0,0.0,4.14,0.55,0.0
20191112:0110,0.0,0.0,0.0,0.0,0.0,3.93,0.83,0.0
20191112:0210,0.0,0.0,0.0,0.0,0.0,3.35,0.9,0.0
20191112:0310,0.0,0.0,0.0,0.0,0.0,2.92,0.9,0.0
20191112:0410,0.0,0.0,0.0,0.0,0.0,2.65,0.9,0.0
20191112:0510,0.0,0.0,0.0,0.0,0.0,2.23,1.03,0.0
20191112:0610,0.0,0.0,0.0,0.0,0.0,1.89,1.03,0.0
20191112:0710,0.0,0.0,0.0,0.0,0.0,1.75,1.59,0.0
20191112:0810,5708.02,88.76,124.97,3.73,14.76,4.44,0.97,0.0
20191112:0910,15776.58,397.26,188.4,7.69,21.33,6.82,0.69,0.0
20191112:1010,22438.36,733.0,138.35,10.72,25.68,8.55,0.62,0.0
20191112:1110,23682.32,797.55,132.43,11.57,27.3,9.92,0.83,0.0
20191112:1210,21633.5,696.42,155.28,10.67,25.99,11.32,0.48,0.0
20191112:1310,19252.56,628.99,126.59,8.98,21.91,12.1,0.14,0.0
20191112:1410,14240.51,429.23,115.97,5.98,15.56,12.13,0.34,0.0
20191112:1510,7495.86,225.07,69.0,2.47,7.49,11.48,0.41,0.0
20191112:1610,0.0,0.0,0.0,0.0,0.0,10.12,0.76,0.0
20191112:1710,0.0,0.0,0.0,0.0,0.0,7.37,1.45,0.0
20191112:1810,0.0,0.0,0.0,0.0,0.0,4.43,2.07,0.0
20191112:1910,0.0,0.0,0.0,0.0,0.0,4.07,1.72,0.0
20191112:2010,0.0,0.0,0.0,0.0,0.0,2.54,2.0,0.0
20191112:2110,0.0,0.0,0.0,0.0,0.0,2.01,1.93,0.0
20191112:2210,0.0,0.0,0.0,0.0,0.0,1.3,1.86,0.0
20191112:2310,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0
20191113:0010,0.0,0.0,0.0,0.0,0.0,-0.48,2.41,0.0
20191113:0110,0.0,0.0,0.0,0.0,0.0,-0.84,2.34,0.0
20191113:0210,0.0,0.0,0.0,0.0,0.0,-1.24,2.07,0.0
20191113:0310,0.0,0.0,0.0,0.0,0.0,-1.33,1.86,0.0
20191113:0410,0.0,0.0,0.0,0.0,0.0,-1.16,1.72,0.0
20191113:0510,0.0,0.0,0.0,0.0,0.0,-1.0,1.59,0.0
20191113:0610,0.0,0.0,0.0,0.0,0.0,-1.42,1.66,0.0
20191113:0710,7802.56,227.94,61.02,2.07,6.3,-0.67,1.45,0.0
20191113:0810,15617.19,457.72,103.2,5.74,14.51,1.36,1.59,0.0
20191113:0910,20846.42,658.06,118.45,8.91,21.07,5.74,1.52,0.0
20191113:1010,23067.64,747.07,137.04,10.76,25.4,8.22,1.31,0.0
20191113:1110,23962.04,811.54,132.54,11.64,27.03,10.09,0.83,0.0
20191113:1210,22452.96,751.22,137.96,10.91,25.73,11.31,0.48,0.0
20191113:1310,19670.4,641.05,128.52,9.06,21.68,11.87,0.34,0.0
20191113:1410,14518.0,439.37,116.53,6.0,15.34,11.89,0.34,0.0
20191113:1510,2777.17,57.66,60.44,1.68,7.3,10.95,0.69,0.0
20191113:1610,0.0,0.0,0.0,0.0,0.0,9.86,0.69,0.0
20191113:1710,0.0,0.0,0.0,0.0,0.0,8.95,0.48,0.0
20191113:1810,0.0,0.0,0.0,0.0,0.0,8.1,0.62,0.0
20191113:1910,0.0,0.0,0.0,0.0,0.0,7.96,1.03,0.0
20191113:2010,0.0,0.0,0.0,0.0,0.0,4.4,1.38,0.0
20191113:2110,0.0,0.0,0.0,0.0,0.0,2.16,1.45,0.0
20191113:2210,0.0,0.0,0.0,0.0,0.0,1.13,1.31,0.0
20191113:2310,0.0,0.0,0.0,0.0,0.0,0.64,1.24,0.0
20191114:0010,0.0,0.0,0.0,0.0,0.0,0.34,1.24,0.0
20191114:0110,0.0,0.0,0.0,0.0,0.0,0.94,1.03,0.0
20191114:0210,0.0,0.0,0.0,0.0,0.0,1.62,0.83,0.0
20191114:0310,0.0,0.0,0.0,0.0,0.0,1.89,0.76,0.0
20191114:0410,0.0,0.0,0.0,0.0,0.0,1.66,0.9,0.0
20191114:0510,0.0,0.0,0.0,0.0,0.0,1.77,0.97,0.0
20191114:0610,0.0,0.0,0.0,0.0,0.0,2.05,0.97,0.0
20191114:0710,375.28,0.0,24.56,0.68,6.07,2.93,0.9,0.0
20191114:0810,1584.32,2.61,67.98,1.9,14.26,3.59,0.62,0.0
20191114:0910,1961.2,0.0,84.22,2.34,20.81,4.25,0.55,0.0
20191114:1010,1615.76,0.0,71.93,2.0,25.14,4.3,0.48,0.0
20191114:1110,2235.2,0.0,93.87,2.61,26.77,4.28,0.69,0.0
20191114:1210,1254.12,0.0,58.78,1.64,25.48,4.17,0.83,0.0
20191114:1310,808.36,0.0,42.11,1.17,21.45,4.33,1.03,0.0
20191114:1410,808.99,0.0,42.11,1.17,15.14,4.12,0.76,0.0
20191114:1510,477.52,0.0,28.95,0.81,7.11,3.92,0.83,0.0
20191114:1610,0.0,0.0,0.0,0.0,0.0,3.51,1.03,0.0
20191114:1710,0.0,0.0,0.0,0.0,0.0,3.45,1.17,0.0
20191114:1810,0.0,0.0,0.0,0.0,0.0,3.4,1.17,0.0
20191114:1910,0.0,0.0,0.0,0.0,0.0,2.73,2.0,0.0
20191114:2010,0.0,0.0,0.0,0.0,0.0,2.6,1.72,0.0
20191114:2110,0.0,0.0,0.0,0.0,0.0,2.56,1.38,0.0
20191114:2210,0.0,0.0,0.0,0.0,0.0,2.6,1.24,0.0
20191114:2310,0.0,0.0,0.0,0.0,0.0,2.75,1.79,0.0
20191115:0010,0.0,0.0,0.0,0.0,0.0,2.9,1.59,0.0
20191115:0110,0.0,0.0,0.0,0.0,0.0,2.97,1.72,0.0
20191115:0210,0.0,0.0,0.0,0.0,0.0,2.66,1.66,0.0
20191115:0310,0.0,0.0,0.0,0.0,0.0,2.62,1.38,0.0
20191115:0410,0.0,0.0,0.0,0.0,0.0,2.51,1.24,0.0
20191115:0510,0.0,0.0,0.0,0.0,0.0,2.75,1.03,0.0
20191115:0610,0.0,0.0,0.0,0.0,0.0,2.57,1.24,0.0
20191115:0710,888.36,13.08,32.46,0.9,5.84,3.07,0.21,0.0
20191115:0810,6996.11,132.22,125.9,3.86,14.02,3.59,0.55,0.0
20191115:0910,4792.34,36.13,145.77,4.22,20.55,4.1,0.48,0.0
20191115:1010,2593.98,0.0,107.02,2.98,24.87,5.69,0.69,0.0
20191115:1110,3283.58,2.07,129.28,3.61,26.51,6.36,0.9,0.0
20191115:1210,4672.33,18.85,160.84,4.59,25.23,6.78,0.9,0.0
20191115:1310,3236.6,8.84,120.95,3.42,21.22,6.83,1.17,0.0
20191115:1410,1281.75,0.0,60.53,1.68,14.94,7.43,1.03,0.0
20191115:1510,1738.95,30.28,48.13,1.34,6.93,7.21,0.28,0.0
20191115:1610,0.0,0.0,0.0,0.0,0.0,6.35,0.62,0.0
20191115:1710,0.0,0.0,0.0,0.0,0.0,4.95,0.97,0.0
20191115:1810,0.0,0.0,0.0,0.0,0.0,4.14,1.17,0.0
20191115:1910,0.0,0.0,0.0,0.0,0.0,3.89,1.45,0.0
20191115:2010,0.0,0.0,0.0,0.0,0.0,3.72,1.31,0.0
20191115:2110,0.0,0.0,0.0,0.0,0.0,3.15,1.38,0.0
20191115:2210,0.0,0.0,0.0,0.0,0.0,2.67,1.1,0.0
20191115:2310,0.0,0.0,0.0,0.0,0.0,2.54,0.69,0.0
20191116:0010,0.0,0.0,0.0,0.0,0.0,2.45,0.48,0.0
20191116:0110,0.0,0.0,0.0,0.0,0.0,2.42,0.34,0.0
20191116:0210,0.0,0.0,0.0,0.0,0.0,2.67,0.28,0.0
20191116:0310,0.0,0.0,0.0,0.0,0.0,2.54,0.48,0.0
20191116:0410,0.0,0.0,0.0,0.0,0.0,2.7,0.69,0.0
20191116:0510,0.0,0.0,0.0,0.0,0.0,2.59,1.03,0.0
20191116:0610,0.0,0.0,0.0,0.0,0.0,3.01,0.83,0.0
20191116:0710,1504.32,31.64,37.18,1.05,5.61,2.7,0.9,0.0
20191116:0810,2959.1,26.82,91.84,2.64,13.78,3.58,0.9,0.0
20191116:0910,2968.62,6.84,112.66,3.17,20.3,4.69,0.83,0.0
20191116:1010,3250.88,2.13,127.56,3.56,24.62,5.44,0.97,0.0
20191116:1110,4380.86,12.5,156.78,4.44,26.25,6.46,1.1,0.0
20191116:1210,2656.2,0.0,109.66,3.05,24.99,6.91,1.1,0.0
20191116:1310,17443.77,490.53,163.03,7.96,21.01,6.87,0.55,0.0
20191116:1410,752.48,0.0,40.35,1.12,14.74,6.98,1.1,0.0
20191116:1510,802.64,7.76,34.81,0.98,6.76,6.78,1.03,0.0
20191116:1610,0.0,0.0,0.0,0.0,0.0,6.14,0.48,0.0
20191116:1710,0.0,0.0,0.0,0.0,0.0,5.38,0.97,0.0
20191116:1810,0.0,0.0,0.0,0.0,0.0,5.27,1.38,0.0
20191116:1910,0.0,0.0,0.0,0.0,0.0,5.25,1.1,0.0
20191116:2010,0.0,0.0,0.0,0.0,0.0,5.2,1.1,0.0
20191116:2110,0.0,0.0,0.0,0.0,0.0,4.96,1.31,0.0
20191116:2210,0.0,0.0,0.0,0.0,0.0,4.66,1.45,0.0
20191116:2310,0.0,0.0,0.0,0.0,0.0,4.2,1.45,0.0
20191117:0010,0.0,0.0,0.0,0.0,0.0,4.02,1.59,0.0
20191117:0110,0.0,0.0,0.0,0.0,0.0,3.94,1.45,0.0
20191117:0210,0.0,0.0,0.0,0.0,0.0,3.71,1.17,0.0
20191117:0310,0.0,0.0,0.0,0.0,0.0,3.46,1.31,0.0
20191117:0410,0.0,0.0,0.0,0.0,0.0,3.16,1.24,0.0
20191117:0510,0.0,0.0,0.0,0.0,0.0,3.04,0.62,0.0
20191117:0610,0.0,0.0,0.0,0.0,0.0,3.07,0.48,0.0
20191117:0710,216.85,0.0,17.54,0.49,5.38,3.05,0.76,0.0
20191117:0810,1463.68,2.72,63.61,1.78,13.54,3.87,0.62,0.0
20191117:0910,2583.82,2.3,103.91,2.9,20.05,4.71,0.69,0.0
20191117:1010,3397.57,4.29,130.58,3.66,24.36,5.35,0.48,0.0
20191117:1110,11287.76,184.62,229.87,7.35,26.0,5.82,0.28,0.0
20191117:1210,19599.59,548.34,191.25,9.42,24.76,6.16,0.55,0.0
20191117:1310,12926.7,283.3,191.81,6.76,20.79,6.47,0.69,0.0
20191117:1410,2428.24,12.94,88.62,2.51,14.56,6.7,0.83,0.0
20191117:1510,3226.12,75.48,56.95,1.56,6.6,6.57,0.83,0.0
20191117:1610,0.0,0.0,0.0,0.0,0.0,5.78,0.69,0.0
20191117:1710,0.0,0.0,0.0,0.0,0.0,5.53,0.55,0.0
20191117:1810,0.0,0.0,0.0,0.0,0.0,4.56,0.9,0.0
20191117:1910,0.0,0.0,0.0,0.0,0.0,4.58,0.97,0.0
20191117:2010,0.0,0.0,0.0,0.0,0.0,5.05,0.69,0.0
20191117:2110,0.0,0.0,0.0,0.0,0.0,5.06,0.48,0.0
20191117:2210,0.0,0.0,0.0,0.0,0.0,4.72,0.34,0.0
20191117:2310,0.0,0.0,0.0,0.0,0.0,4.32,0.28,0.0
20191118:0010,0.0,0.0,0.0,0.0,0.0,3.72,0.28,0.0
20191118:0110,0.0,0.0,0.0,0.0,0.0,3.29,0.62,0.0
20191118:0210,0.0,0.0,0.0,0.0,0.0,2.11,0.9,0.0
20191118:0310,0.0,0.0,0.0,0.0,0.0,1.46,0.97,0.0
20191118:0410,0.0,0.0,0.0,0.0,0.0,0.92,1.03,0.0
20191118:0510,0.0,0.0,0.0,0.0,0.0,0.67,0.9,0.0
20191118:0610,0.0,0.0,0.0,0.0,0.0,0.57,0.76,0.0
20191118:0710,488.0,4.87,24.34,0.68,5.16,0.48,1.38,0.0
20191118:0810,701.68,0.0,37.72,1.05,13.3,2.52,0.9,0.0
20191118:0910,3554.41,16.25,123.49,3.51,19.8,4.45,0.28,0.0
20191118:1010,4452.62,19.46,152.18,4.34,24.11,5.51,0.07,0.0
20191118:1110,5926.46,40.14,182.52,5.3,25.76,6.15,0.76,0.0
20191118:1210,1644.97,0.0,73.69,2.05,24.53,6.84,0.83,0.0
20191118:1310,1330.96,0.0,62.28,1.73,20.59,7.08,0.76,0.0
20191118:1410,2099.95,7.85,82.24,2.32,14.37,7.09,0.76,0.0
20191118:1510,538.8,4.07,27.86,0.78,6.44,6.79,0.83,0.0
20191118:1610,0.0,0.0,0.0,0.0,0.0,6.23,0.34,0.0
20191118:1710,0.0,0.0,0.0,0.0,0.0,5.76,0.41,0.0
20191118:1810,0.0,0.0,0.0,0.0,0.0,5.28,0.62,0.0
20191118:1910,0.0,0.0,0.0,0.0,0.0,4.22,1.17,0.0
20191118:2010,0.0,0.0,0.0,0.0,0.0,4.06,1.45,0.0
20191118:2110,0.0,0.0,0.0,0.0,0.0,4.01,1.38,0.0
20191118:2210,0.0,0.0,0.0,0.0,0.0,4.04,1.31,0.0
20191118:2310,0.0,0.0,0.0,0.0,0.0,4.09,1.31,0.0
20191119:0010,0.0,0.0,0.0,0.0,0.0,4.02,1.1,0.0
20191119:0110,0.0,0.0,0.0,0.0,0.0,4.41,0.62,0.0
20191119:0210,0.0,0.0,0.0,0.0,0.0,3.89,0.97,0.0
20191119:0310,0.0,0.0,0.0,0.0,0.0,3.74,1.45,0.0
20191119:0410,0.0,0.0,0.0,0.0,0.0,3.33,1.45,0.0
20191119:0510,0.0,0.0,0.0,0.0,0.0,3.48,1.52,0.0
20191119:0610,0.0,0.0,0.0,0.0,0.0,3.73,1.52,0.0
20191119:0710,21.27,0.0,7.02,0.2,4.94,4.33,1.24,0.0
20191119:0810,967.74,0.0,48.25,1.34,13.07,4.82,1.31,0.0
20191119:0910,850.26,0.0,43.86,1.22,19.56,5.33,1.45,0.0
20191119:1010,1363.34,0.0,63.16,1.76,23.87,5.94,1.31,0.0
